30045010,"- - Of a kind suitable for children, in syrup form"
,"- - Other, containing more than one vitamin:"
30045021,- - - Of a kind taken orally
30045029,- - - Other
,- - Other:
30045091,"- - - Containing vitamin A, B or C"
30045099,- - - Other
300460,"- Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter:"
30046010,- - Containing artemisinin combined with other pharmaceutical active ingredients
30046020,- - Containing artesunate or chloroquine
30046090,- - Other
300490,- Other:
30049010,- - Transdermal therapeutic system patches for the treatment of cancer or heart diseases
30049020,"- - Closed sterile water for inhalation, pharmaceutical grade"
30049030,- - Antiseptics
,- - Anaesthetics:
30049041,- - - Containing procaine hydrochloride
30049049,- - - Other
,"- - Analgesics, antipyretics and other medicaments for the treatment of coughs or colds, whether or not containing antihistamines:"
30049051,"- - - Containing acetylsalicylic acid, paracetamol or dipyrone (INN), of a kind taken orally"
30049053,"- - - Containing diclofenac, of a kind taken orally"
30049054,- - - Containing piroxicam (INN) or ibuprofen
30049055,"- - - Other, in liniment form"
30049059,- - - Other
,- - Antimalarials:
30049062,- - - Containing primaquine
30049064,- - - Containing artemisinin other than of subheading 3004.60.10
,- - - Other:
30049065,- - - - Herbal medicaments
30049069,- - - - Other
,- - Anthelmintic:
30049071,- - - Containing piperazine or mebendazole (INN)
,- - - Other:
30049072,- - - - Herbal medicaments
30049079,- - - - Other
,"- - Other medicaments for the treatment of cancer, HIV/AIDS or other intractable diseases:"
30049081,"- - - Containing deferoxamine, for injection"
30049082,- - - Anti HIV/AIDS medicaments
30049089,- - - Other
,- - Other:
30049091,"- - - Containing sodium chloride or glucose, for infusion"
30049092,"- - - Containing sorbitol or salbutamol, for infusion"
30049093,"- - - Containing sorbitol or salbutamol, in other forms"
30049094,- - - Containing cimetidine (INN) or ranitidine (INN) other than for injection
30049095,"- - - Containing phenobarbital, diazepam or chlorpromazine, other than for injection or infusion"
30049096,"- - - Nasal-drop medicaments containing naphazoline, xylometazoline or oxymetazoline"
,- - - Other:
30049098,- - - - Herbal medicaments
30049099,- - - - Other
3005,"Wadding, gauze, bandages and similar articles (for example, dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or put up in forms or packings for retail sale for medical, surgical, dental or veterinary purposes"
300510,- Adhesive dressings and other articles having an adhesive layer:
30051010,- - Impregnated or coated with pharmaceutical substances
30051090,- - Other
300590,- Other:
30059010,- - Bandages
30059020,- - Gauze
30059090,- - Other
3006,Pharmaceutical goods specified in Note 4 to this Chapter
300610,"- Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable:"
30061010,"- - Sterile absorbable surgical or dental yarn; sterile surgical or dental adhesion barriers, whether or not absorbable"
30061090,- - Other
300630,- Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient:
30063010,"- - Barium sulphate, of a kind taken orally"
30063020,"- - Reagents of microbial origin, of a kind suitable for veterinary biological diagnosis"
30063030,- - Other microbial diagnostic reagents
30063090,- - Other
300640,- Dental cements and other dental fillings; bone reconstruction cements:
30064010,- - Dental cements and other dental fillings
30064020,- - Bone reconstruction cements
30065000,- First-aid boxes and kits
30066000,"- Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides"
30067000,- Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments
,- Other:
30069100,- - Appliances identifiable for ostomy use
300692,- - Waste pharmaceuticals:
30069210,"- - - Of medicaments for the treatment of cancer, HIV/AIDS or other intractable diseases"
30069290,- - - Other
30069300,"- - Placebos and blinded (or double-blinded) clinical trial kits for a recognised clinical trial, put up in measured doses"
,
,
,Chapter 31
,Fertilisers
,Notes
,1. This Chapter does not cover:
,(a)  Animal blood of heading 05.11;
,"(b)  Separate chemically defined compounds (other than those answering to the descriptions in Note 2 (a), 3 (a), 4 (a) or 5 below); or"
,"(c) Cultured potassium chloride crystals (other than optical elements) weighing not less than 2.5 g each, of heading 38.24; optical elements of potassium chloride (heading 90.01)."
,"2. Heading 31.02 applies only to the following goods, provided that they are not put up in the forms or packages described in heading 31.05:"
,(a)  Goods which answer to one or other of the descriptions given below: 
,"(i) Sodium nitrate, whether or not pure;"
,"(ii)  Ammonium nitrate, whether or not pure;"
,"(iii) Double  salts,  whether  or  not  pure,  of  ammonium  sulphate  and ammonium nitrate;"
,"(iv) Ammonium sulphate, whether or not pure;"
,(v)  Double salts (whether or not pure) or mixtures of calcium nitrate and ammonium nitrate;
,(vi) Double salts (whether or not pure) or mixtures of calcium nitrate and magnesium nitrate;
,"(vii) Calcium cyanamide, whether or not pure or treated with oil; "
,"(viii) Urea, whether or not pure."
,(b)  Fertilisers consisting of any of the goods described in (a) above mixed together.
,"(c)  Fertilisers  consisting  of  ammonium  chloride  or  of  any  of  the  goods described in (a) or (b) above mixed with chalk, gypsum or other inorganic non-fertilising substances."
,"(d)  Liquid fertilisers consisting of the goods of subparagraph (a) (ii) or (viii) above, or of mixtures of those goods, in an aqueous or ammoniacal solution."
,"3. Heading 31.03 applies only to the following goods, provided that they are not put up in the forms or packages described in heading 31.05:"
,(a)  Goods which answer to one or other of the descriptions given below: 
,(i) Basic slag;
,"(ii) Natural phosphates of heading 25.10, calcined or further heat-treated than for the removal of impurities;"
,"(iii) Superphosphates (single, double or triple);"
,(iv) Calcium hydrogenorthophosphate containing not less than 0.2% by weight of fluorine calculated on the dry anhydrous product.
,"(b) Fertilisers consisting of any of the goods described in (a) above mixed together, but with no account being taken of the fluorine content limit."
,"(c) Fertilisers consisting of any of the goods described in (a) or (b) above, but with no account being taken of the fluorine content limit, mixed with chalk, gypsum or other inorganic non-fertilising substances."
,"4. Heading 31.04 applies only to the following goods, provided that they are not put up in the forms or packages described in heading 31.05:"
,(a)  Goods which answer to one or other of the descriptions given below:
,"(i) Crude natural potassium salts (for example, carnallite, kainite and sylvite);"
,"(ii)  Potassium chloride, whether or not pure, except as provided in Note 1 (c) above;"
,"(iii) Potassium sulphate, whether or not pure;"
,"(iv) Magnesium potassium sulphate, whether or not pure."
,(b)  Fertilisers consisting of any of the goods described in (a) above mixed together.
,"5. Ammonium   dihydrogenorthophosphate   (monoammonium   phosphate)   and diammonium hydrogenorthophosphate (diammonium phosphate), whether or not pure, and intermixtures thereof, are to be classified in heading 31.05."
,"6. For the purposes of heading 31.05, the term “other fertilisers” applies only to products of a kind used as fertilisers and containing, as an essential constituent, at least one of the fertilising elements nitrogen, phosphorus or potassium."
3101,"Animal or vegetable fertilisers, whether or not mixed together or chemically treated; fertilisers produced by the mixing or chemical treatment of animal or vegetable products"
31010010,- Of solely vegetable origin
,- Other:
31010092,"- - Of animal origin (other than guano), chemically treated"
31010099,- - Other
3102,"Mineral or chemical fertilisers, nitrogenous"
31021000,"- Urea, whether or not in aqueous solution"
,- Ammonium sulphate; double salts and mixtures of ammonium sulphate and ammonium nitrate:
31022100,- - Ammonium sulphate
31022900,- - Other
31023000,"- Ammonium nitrate, whether or not in aqueous solution"
31024000,- Mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances
31025000,- Sodium nitrate
31026000,- Double salts and mixtures of calcium nitrate and ammonium nitrate
31028000,- Mixtures of urea and ammonium nitrate in aqueous or ammoniacal solution
31029000,"- Other, including mixtures not specified in the foregoing subheadings"
3103,"Mineral or chemical fertilisers, phosphatic"
,- Superphosphates:
310311,- - Containing by weight 35% or more of diphosphorus pentaoxide (P2O5):
31031110,- - - Feed grade
31031190,- - - Other
310319,- - Other:
31031910,- - - Feed grade
31031990,- - - Other
310390,- Other:
31039010,- - Calcined phosphatic fertilisers
31039090,- - Other
3104,"Mineral or chemical fertilisers, potassic"
31042000,- Potassium chloride
31043000,- Potassium sulphate
31049000,- Other
3105,"Mineral or chemical fertilisers containing two or three of the fertilising elements nitrogen, phosphorus and potassium; other fertilisers; goods of this Chapter in tablets or similar forms or in packages of a gross weight not exceeding 10 kg"
310510,- Goods of this Chapter in tablets or similar forms or in packages of a gross weight not exceeding 10 kg:
31051010,- - Superphosphates and calcined phosphatic fertilisers
31051020,"- - Mineral or chemical fertilisers containing two or three of the fertilising elements nitrogen, phosphorus and potassium"
31051090,- - Other
31052000,"- Mineral or chemical fertilisers containing the three fertilising elements nitrogen, phosphorus and potassium"
31053000,- Diammonium hydrogenorthophosphate (diammonium phosphate)
31054000,- Ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)
,- Other mineral or chemical fertilisers containing the two fertilising elements nitrogen and phosphorus:
31055100,- - Containing nitrates and phosphates
31055900,- - Other
31056000,- Mineral or chemical fertilisers containing the two fertilising elements phosphorus and potassium
31059000,- Other
,
,Chapter 32
,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"
,Notes
,1. This Chapter does not cover:
,"(a) Separate chemically defined elements or compounds (except those of heading 32.03 or 32.04, inorganic products of a kind used as luminophores (heading 32.06), glass obtained from fused quartz or other fused silica in the forms provided for in heading 32.07, and also dyes and other colouring matter put up in forms or packings for retail sale, of heading 32.12);"
,"(b)  Tannates or other tannin derivatives of products of headings 29.36 to 29.39, 29.41 or 35.01 to 35.04; or"
,(c)  Mastics of asphalt or other bituminous mastics (heading 27.15).
,2. Heading 32.04 includes mixtures of stabilised diazonium salts and couplers for the production of azo dyes.
,"3. Headings 32.03, 32.04, 32.05 and 32.06 apply also to preparations based on colouring matter (including, in the case of heading 32.06, colouring pigments of heading 25.30 or Chapter 28, metal flakes and metal powders), of a kind used for colouring any material or used as ingredients in the manufacture of colouring preparations. The headings do not apply, however, to pigments dispersed in non-aqueous media, in liquid or paste form, of a kind used in the manufacture of paints, including enamels (heading 32.12), or to other preparations of heading 32.07, 32.08, 32.09, 32.10, 32.12, 32.13 or 32.15."
,4. Heading 32.08 includes solutions (other than collodions) consisting of any of the products specified in headings 39.01 to 39.13 in volatile organic solvents when the weight of the solvent exceeds 50% of the weight of the solution.
,"5. The expression “colouring matter” in this Chapter does not include products of a kind used as extenders in oil paints, whether or not they are also suitable for colouring distempers."
,"6. The expression “stamping foils” in heading 32.12 applies only to thin sheets of a kind used for printing, for example, book covers or hat bands, and consisting of:"
,"(a) Metallic powder (including powder of precious metal) or pigment, agglomerated with glue, gelatin or other binder; or"
,"(b)  Metal (including precious metal) or pigment, deposited on a supporting sheet of any material."
3201,"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives"
32011000,- Quebracho extract
32012000,- Wattle extract
32019000,- Other
3202,"Synthetic organic tanning substances; inorganic tanning substances; tanning preparations, whether or not containing natural tanning substances; enzymatic preparations for pre-tanning"
32021000,- Synthetic organic tanning substances
32029000,- Other
3203,"Colouring matter of vegetable or animal origin (including dyeing extracts but excluding animal black), whether or not chemically defined; preparations as specified in Note 3 to this Chapter based on colouring matter of vegetable or animal origin"
32030010,- Of a kind used in the food or drink industries
32030090,- Other
3204,"Synthetic organic colouring matter, whether or not chemically defined; preparations as specified in Note 3 to this Chapter based on synthetic organic colouring matter; synthetic organic products of a kind used as fluorescent brightening agents or as luminophores, whether or not chemically defined"
,- Synthetic organic colouring matter and preparations based thereon as specified in Note 3 to this Chapter:
320411,- - Disperse dyes and preparations based thereon:
32041110,- - - Crude
32041190,- - - Other
320412,"- - Acid dyes, whether or not premetallised, and preparations based thereon; mordant dyes and preparations based thereon:"
32041210,- - - Acid dyes
32041290,- - - Other
32041300,- - Basic dyes and preparations based thereon
32041400,- - Direct dyes and preparations based thereon
32041500,- - Vat dyes (including those usable in that state as pigments) and preparations based thereon
32041600,- - Reactive dyes and preparations based thereon
320417,- - Pigments and preparations based thereon:
32041710,- - - Synthetic organic pigment in powder form
32041790,- - - Other
32041800,- - Carotenoid colouring matters and preparations based thereon
32041900,"- - Other, including mixtures of colouring matter of two or more of the subheadings 3204.11 to 3204.19"
32042000,- Synthetic organic products of a kind used as fluorescent brightening agents
32049000,- Other
32050000,Colour lakes; preparations as specified in Note 3 to this Chapter based on colour lakes
3206,"Other colouring matter; preparations as specified in Note 3 to this Chapter other than those of heading 32.03, 32.04 or 32.05; inorganic products of a kind used as luminophores, whether or not chemically defined"
,- Pigments and preparations based on titanium dioxide:
320611,- - Containing 80% or more by weight of titanium dioxide calculated on the dry matter:
32061110,- - - Pigments
32061190,- - - Other
320619,- - Other:
32061910,- - - Pigments
32061990,- - - Other
320620,- Pigments and preparations based on chromium compounds:
32062010,"- - Chrome yellow, chrome green and molybdate orange or red based on chromium compounds"
32062090,- - Other
,- Other colouring matter and other preparations:
320641,- - Ultramarine and preparations based thereon:
32064110,- - - Preparations
32064190,- - - Other
320642,- - Lithopone and other pigments and preparations based on zinc sulphide:
32064210,- - - Preparations
32064290,- - - Other
320649,- - Other:
,- - - Preparations:
32064911,- - - - Of inorganic pigments based on cadmium compounds or hexacyanoferrates (ferrocyanides and ferricyanides)
32064919,- - - - Other
32064990,- - - Other
320650,- Inorganic products of a kind used as luminophores:
32065010,- - Preparations
32065090,- - Other
3207,"Prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels and glazes, engobes (slips), liquid lustres and similar preparations, of a kind used in the ceramic, enamelling or glass industry; glass frit and other glass, in the form of powder, granules or flakes"
32071000,"- Prepared pigments, prepared opacifiers, prepared colours and similar preparations"
320720,"- Vitrifiable enamels and glazes, engobes (slips) and similar preparations:"
32072010,- - Enamel frits
32072090,- - Other
32073000,- Liquid lustres and similar preparations
32074000,"- Glass frit and other glass, in the form of powder, granules or flakes"
3208,"Paints and varnishes (including enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium; solutions as defined in Note 4 to this Chapter"
320810,- Based on polyesters:
,- - Varnishes (including lacquers):
32081011,- - - Of a kind used in dentistry
32081019,- - - Other
32081020,- - Anti-fouling and/or anti-corrosive paints for ships’ hulls
32081090,- - Other
320820,- Based on acrylic or vinyl polymers:
32082040,- - Anti-fouling and/or anti-corrosive paints for ships’ hulls
32082070,"- - Varnishes (including lacquers), of a kind used in dentistry"
32082090,- - Other
320890,- Other:
,"- - Varnishes (including lacquers), exceeding 100 oC heat resistance:"
32089011,- - - Of a kind used in dentistry
32089019,- - - Other
,"- - Varnishes (including lacquers), not exceeding 100 oC heat resistance:"
32089021,- - - Of a kind used in dentistry
32089029,- - - Other
32089030,- - Anti-fouling and/or anti-corrosive paints for ships’ hulls
32089090,- - Other
3209,"Paints and varnishes (including enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in an aqueous medium"
320910,- Based on acrylic or vinyl polymers:
32091010,- - Varnishes (including lacquers)
32091040,- - Leather paints
32091050,- - Anti-fouling and/or anti-corrosive paints for ships’ hulls
32091090,- - Other
32099000,- Other
3210,"Other paints and varnishes (including enamels, lacquers and distempers); prepared water pigments of a kind used for finishing leather"
32100010,- Varnishes (including lacquers)
32100020,- Distempers
32100030,- Prepared water pigments of a kind used for finishing leather
,- Other:
32100091,- - Anti-fouling and/or anti-corrosive paints for ships’ hulls
32100099,- - Other
32110000,Prepared driers
3212,"Pigments (including metallic powders and flakes) dispersed in non-aqueous media, in liquid or paste form, of a kind used in the manufacture of paints (including enamels); stamping foils; dyes and other colouring matter put up in forms or packings for retail sale"
32121000,- Stamping foils
321290,- Other:
,"- - Pigments (including metallic powders and flakes) dispersed in non-aqueous media, in liquid or paste form, of a kind used in the manufacture of paints (including enamels):"
32129011,- - - Aluminium paste
32129013,- - - White lead dispersed in oil
32129014,"- - - Other, for the manufacture of leather paint"
32129019,- - - Other
,- - Dyes and other colouring matter put up in forms or packings for retail sale:
32129021,- - - Of a kind used in the food or drink industries
32129022,- - - Other dyes
32129029,- - - Other
3213,"Artists', students' or signboard painters' colours, modifying tints, amusement colours and the like, in tablets, tubes, jars, bottles, pans or in similar forms or packings"
32131000,- Colours in sets
32139000,- Other
3214,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings; non-refractory surfacing preparations for facades, indoor walls, floors, ceilings or the like"
32141000,"- Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings"
32149000,- Other
3215,"Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid"
,- Printing ink:
321511,- - Black:
32151110,- - - Ultra-violet curable inks
32151120,"- - - Solid ink in engineered shapes for insertion into apparatus of subheading 8443.31, 8443.32 or 8443.39"
32151190,- - - Other
321519,- - Other:
32151910,"- - - Solid ink in engineered shapes for insertion into apparatus of subheading 8443.31, 8443.32 or 8443.39"
32151990,- - - Other
321590,- Other:
32159010,- - Carbon mass of a kind used to manufacture carbon paper
32159060,- - Writing or drawing ink
32159070,- - Ink of a kind suitable for use with duplicating machines of heading 84.72
32159090,- - Other
,
,Chapter 33
,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
,Notes
,1. This Chapter does not cover:
,(a) Natural oleoresins or vegetable extracts of heading 13.01 or 13.02; 
,(b) Soap or other products of heading 34.01; or
,"(c) Gum, wood or sulphate turpentine or other products of heading 38.05."
,"2. The expression “odoriferous substances” in heading 33.02 refers only to the substances of heading 33.01, to odoriferous constituents isolated from those substances or to synthetic aromatics."
,"3. Headings 33.03 to 33.07 apply, inter alia, to products, whether or not mixed (other than aqueous distillates and aqueous solutions of essential oils), suitable for use as goods of these headings and put up in packings of a kind sold by retail for such use."
,"4. The expression “perfumery, cosmetic or toilet preparations” in heading 33.07 applies, inter alia, to the following products: scented sachets; odoriferous preparations which operate by burning; perfumed papers and papers impregnated or coated with cosmetics; contact lens or artificial eye solutions; wadding, felt and nonwovens, impregnated, coated or covered with perfume or cosmetics; animal toilet preparations."
3301,"Essential oils (terpeneless or not), including concretes and absolutes; resinoids; extracted oleoresins; concentrates of essential oils in fats, in fixed oils, in waxes or the like, obtained by enfleurage or maceration; terpenic by-products of the deterpenation of essential oils; aqueous distillates and aqueous solutions of essential oils"
,- Essential oils of citrus fruit:
33011200,- - Of orange
33011300,- - Of lemon
33011900,- - Other
,- Essential oils other than those of citrus fruit:
33012400,- - Of peppermint (Mentha piperita)
33012500,- - Of other mints
330129,- - Other:
33012920,- - - Of sandalwood
33012930,- - - Of citronella
33012940,- - - Of nutmeg
33012950,- - - Of cloves
33012960,- - - Of patchouli
33012970,"- - - Of lemon grass, cinnamon, ginger, cardamom or fennel"
33012990,- - - Other
33013000,- Resinoids
330190,- Other:
33019010,- - Aqueous distillates and aqueous solutions of essential oils suitable for medicinal use
33019020,- - Extracted oleoresins
33019090,- - Other
3302,"Mixtures of odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry; other preparations based on odoriferous substances, of a kind used for the manufacture of beverages"
330210,- Of a kind used in the food or drink industries:
33021010,"- - Odoriferous alcoholic preparations of a kind used in the manufacture of alcoholic beverages, in liquid form"
33021020,"- - Odoriferous alcoholic preparations of a kind used in the manufacture of alcoholic beverages, in other forms"
33021030,"- - Other, not containing alcohol"
33021090,- - Other
33029000,- Other
33030000,Perfumes and toilet waters
3304,"Beauty or make-up preparations and preparations for the care of the skin (other than medicaments), including sunscreen or sun tan preparations; manicure or pedicure preparations"
33041000,- Lip make-up preparations
33042000,- Eye make-up preparations
33043000,- Manicure or pedicure preparations
,- Other:
33049100,"- - Powders, whether or not compressed"
330499,- - Other:
33049920,- - - Anti-acne preparations
33049930,- - - Other face or skin creams and lotions
33049990,- - - Other
3305,Preparations for use on the hair
330510,- Shampoos:
33051010,- - Having anti-fungal properties
33051090,- - Other
33052000,- Preparations for permanent waving or straightening
33053000,- Hair lacquers
33059000,- Other
3306,"Preparations for oral or dental hygiene, including denture fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages"
330610,- Dentifrices:
33061010,- - Powders and pastes for dental prophylaxis
33061090,- - Other
33062000,- Yarn used to clean between the teeth (dental floss)
33069000,- Other
3307,"Pre-shave, shaving or after-shave preparations, personal deodorants, bath preparations, depilatories and other perfumery, cosmetic or toilet preparations, not elsewhere specified or included; prepared room deodorisers, whether or not perfumed or having disinfectant properties"
33071000,"- Pre-shave, shaving or after-shave preparations"
33072000,- Personal deodorants and antiperspirants
33073000,- Perfumed bath salts and other bath preparations
,"- Preparations for perfuming or deodorising rooms, including odoriferous preparations used during religious rites:"
330741,- - “Agarbatti” and other odoriferous preparations which operate by burning:
33074110,- - - Scented powders (incense) of a kind used during religious rites
33074190,- - - Other
330749,- - Other:
33074910,"- - - Room perfuming preparations, whether or not having disinfectant properties"
33074990,- - - Other
330790,- Other:
33079010,- - Animal toilet preparations
33079030,"- - Papers and tissues, impregnated or coated with perfume or cosmetics"
33079040,"- - Other perfumery or cosmetics, including depilatories"
33079050,- - Contact lens or artificial eye solutions
33079090,- - Other
,
,Chapter 34
,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, “dental waxes” and dental preparations with a basis of plaster"
,Notes
,1. This Chapter does not cover:
,"(a) Edible mixtures or preparations of animal, vegetable or microbial fats or oils of a kind used as mould release preparations (heading 15.17);"
,(b) Separate chemically defined compounds; or
,"(c) Shampoos, dentifrices, shaving creams and foams, or bath preparations, containing soap or other organic surface-active agents (heading 33.05, 33.06 or 33.07)."
,"2. For the purposes of heading 34.01, the expression “soap” applies only to soap soluble in water. Soap and the other products of heading 34.01 may contain added substances (for example, disinfectants, abrasive powders, fillers or medicaments). Products containing abrasive powders remain classified in heading 34.01 only if in the form of bars, cakes or moulded pieces or shapes. In other forms they are to be classified in heading 34.05 as “scouring powders and similar preparations”."
,"3. For the purposes of heading 34.02, “organic surface-active agents” are products which when mixed with water at a concentration of 0.5% at 20oC and left to stand for one hour at the same temperature:"
,(a) give a transparent or translucent liquid or stable emulsion without separation of insoluble matter; and
,"(b) reduce the surface tension of water to 4,5 x 10-2 N/m (45 dyne/cm) or less."
,4. In heading 34.03 the expression “petroleum oils and oils obtained from bituminous minerals” applies to the products defined in Note 2 to Chapter 27.
,"5. In heading 34.04, subject to the exclusions provided below, the expression “artificial waxes and prepared waxes” applies only to:"
,"(a) Chemically produced organic products of a waxy character, whether or not water-soluble;"
,(b) Products obtained by mixing different waxes;
,"(c) Products of a waxy character with a basis of one or more waxes and containing fats, resins, mineral substances or other materials."
,The heading does not apply to:
,"(a) Products of heading 15.16, 34.02 or 38.23, even if having a waxy character; "
,"(b) Unmixed animal waxes or unmixed vegetable waxes, whether or not refined or coloured, of heading 15.21;"
,"(c) Mineral waxes or similar products of heading 27.12, whether or not intermixed or merely coloured; or"
,"(d) Waxes mixed with, dispersed in or dissolved in a liquid medium (headings 34.05, 38.09, etc.)."
3401,"Soap; organic surface-active products and preparations for use as soap, in the form of bars, cakes, moulded pieces or shapes, whether or not containing soap; organic surface-active products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap; paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent"
,"- Soap and organic surface-active products and preparations, in the form of bars, cakes, moulded pieces or shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent:"
340111,- - For toilet use (including medicated products):
34011140,- - - Medicated soap including disinfectant soap
34011150,- - - Other soap including bath soap
,"- - - Other, of felt or nonwovens, impregnated, coated or covered with soap or detergent:"
34011161,- - - - Of nonwovens in packings for retail sale
34011169,- - - - Other
34011170,"- - - Other, of paper, impregnated, coated or covered with soap or detergent"
34011190,- - - Other
340119,- - Other:
34011910,"- - - Of felt or nonwovens, impregnated, coated or covered with soap or detergent"
34011920,"- - - Of paper, impregnated, coated or covered with soap or detergent"
34011990,- - - Other
340120,- Soap in other forms:
34012020,- - Soap chips
,- - Other:
34012091,- - - Of a kind used for flotation de-inking of recycled paper
34012099,- - - Other
34013000,"- Organic surface-active products and preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or not containing soap"
3402,"Organic surface-active agents (other than soap); surface-active preparations, washing preparations (including auxiliary washing preparations) and cleaning preparations, whether or not containing soap, other than those of heading 34.01"
,"- Anionic organic surface-active agents, whether or not put up for retail sale:"
340231,- - Linear alkylbenzene sulphonic acids and their salts:
34023110,- - - Sulphonated alkylbenzenes
34023190,- - - Other
340239,- - Other:
34023910,- - - Sulphated fatty alcohols
34023990,- - - Other
,"- Other organic surface-active agents, whether or not put up for retail sale:"
34024100,- - Cationic
340242,- - Non-ionic:
34024210,- - - Hydroxyl-terminated polybutadiene
34024290,- - - Other
340249,- - Other:
34024910,- - - Of a kind suitable for use in fire-extinguishing preparations
34024990,- - - Other
340250,- Preparations put up for retail sale:
,- - In liquid form:
34025011,- - - Surface-active preparations
34025012,"- - - Anionic washing preparations or cleaning preparations, including bleaching, cleansing or degreasing preparations"
34025019,- - - Other
,- - Other:
34025091,- - - Surface-active preparations
34025092,"- - - Anionic washing preparations or cleaning preparations, including bleaching, cleansing or degreasing preparations"
34025099,- - - Other
340290,- Other:
,- - In liquid form:
34029011,- - - Anionic wetting agents
34029012,"- - - Anionic washing preparations or cleaning preparations, including bleaching, cleansing or degreasing preparations"
34029013,"- - - Other washing preparations or cleaning preparations, including bleaching, cleansing or degreasing preparations"
34029014,- - - Other anionic surface-active preparations
34029019,- - - Other
,- - Other:
34029091,- - - Anionic wetting agents
34029092,"- - - Anionic washing preparations or cleaning preparations, including bleaching, cleansing or degreasing preparations"
34029093,"- - - Other washing preparations or cleaning preparations, including bleaching, cleansing or degreasing preparations"
34029094,- - - Other anionic surface-active preparations
34029099,- - - Other
3403,"Lubricating preparations (including cutting-oil preparations, bolt or nut release preparations, anti-rust or anti-corrosion preparations and mould release preparations, based on lubricants) and preparations of a kind used for the oil or grease treatment of textile materials, leather, furskins or other materials, but excluding preparations containing, as basic constituents, 70% or more by weight of petroleum oils or of oils obtained from bituminous minerals"
,- Containing petroleum oils or oils obtained from bituminous minerals:
340311,"- - Preparations for the treatment of textile materials, leather, furskins or other materials:"
,- - - In liquid form:
34031111,- - - - Lubricating preparations
34031119,- - - - Other
34031190,- - - Other
340319,- - Other:
,- - - In liquid form:
34031911,- - - - Preparations for aircraft engines
34031912,- - - - Other preparations containing silicone oil
34031919,- - - - Other
34031990,- - - Other
,- Other:
340391,"- - Preparations for the treatment of textile materials, leather, furskins or other materials:"
,- - - In liquid form:
34039111,- - - - Preparations containing silicone oil
34039119,- - - - Other
34039190,- - - Other
340399,- - Other:
,- - - In liquid form:
34039911,- - - - Preparations for aircraft engines
34039912,- - - - Other preparations containing silicone oil
34039919,- - - - Other
34039990,- - - Other
3404,Artificial waxes and prepared waxes
34042000,- Of poly(oxyethylene) (polyethylene glycol)
340490,- Other:
34049010,- - Of chemically modified lignite
34049090,- - Other
3405,"Polishes and creams, for footwear, furniture, floors, coachwork, glass or metal, scouring pastes and powders and similar preparations (whether or not in the form of paper, wadding, felt, nonwovens, cellular plastics or cellular rubber, impregnated, coated or covered with such preparations), excluding waxes of heading 34.04"
34051000,"- Polishes, creams and similar preparations for footwear or leather"
34052000,"- Polishes, creams and similar preparations for the maintenance of wooden furniture, floors or other woodwork"
34053000,"- Polishes and similar preparations for coachwork, other than metal polishes"
34054000,- Scouring pastes and powders and other scouring preparations
340590,- Other:
34059010,- - Metal polishes
34059090,- - Other
34060000,"Candles, tapers and the like"
3407,"Modelling pastes, including those put up for children's amusement; preparations known as “dental wax” or as “dental impression compounds”, put up in sets, in packings for retail sale or in plates, horseshoe shapes, sticks or similar forms; other preparations for use in dentistry, with a basis of plaster (of calcined gypsum or calcium sulphate)"
34070010,"- Modelling pastes, including those put up for children’s amusement"
